claim,label_text,labels
"kelly ayotte says under president george w. bush, we added $4.9 trillion to the debt. under president obama weve added $6.5 trillion to the debt.",TRUE,0
"kelly ayotte says when total sandy spending is added up, its more than the annual budget for the u.s. department of homeland security. and its more than twice the annual budget of the u.s. energy department.",TRUE,0
"kelly cassidy says then, the republican leader theatrically introduced new bills with stopgap budget language, declaring that we could stay until midnight and pass this compromise. except under our constitution, a bill has to be read on 3 different days, so thats not possible.",TRUE,0
"kelly odonnell says in massachusetts, scott browns republican affiliation is not a secret, but clearly not on display.",TRUE,0
"kelly terry willis says in arizona, there are only one and a half (border patrol) agents per every 10 square miles.",FALSE,1
"kellyanne conway says hillary clinton takes tens of millions of dollars from countries that hate women, that disrespect women, that throw gays off of buildings.",TRUE,0
kellyanne conway says the donald j.trump foundations money is his money.,FALSE,1
ken allen says we have 395 inmates pushed into triple-bunked cells intended for two inmates and bunked in classrooms and areas supposed to be designated for inmate labor.,FALSE,1
"ken cuccinelli says [tailpipe emissions rules], if fully implemented with all the regulations that go with it, they will keep the temperature from rising nearly five one-hundredths of a degree fahrenheit. by 2050.",TRUE,0
ken cuccinelli says department of education officials investigating virginia tech shootings have not once gotten into the car and driven down to blacksburg to talk to the police chief or the university president or to anyone else.,TRUE,0
ken cuccinelli says every (personhood) bill ive ever support has either had language that says were conforming to the constitutional rulings of the supreme court or something to that effect.,FALSE,1
ken cuccinelli says half of illegal immigrants come on legal visas and then overstay.,TRUE,0
ken cuccinelli says im the only candidate for governor whos rolled out any policies so far.,FALSE,1
ken cuccinelli says ive never supported legislation that invades peoples choices about contraception.,TRUE,0
ken cuccinelli says mark warner cast the tiebreaking vote to pass obamacare.,TRUE,0
ken cuccinelli says on restoring voting rights to non-violent felons.,FALSE,1
"ken cuccinelli says since obamacare became law, most of our new jobs have been part-time jobs.",FALSE,1
"ken cuccinelli says terry mcauliffe cashed in, walking away with millions from the demise of global crossing.",FALSE,1
ken cuccinelli says terry mcauliffe has threatened to shut down virginias government if his budget plan isnt supported.,FALSE,1
ken cuccinelli says terry mcauliffe is the person who invented the scheme to rent out the lincoln bedroom.,FALSE,1
ken cuccinelli says terry mcauliffe opposes virginias right-to-work law.,FALSE,1
"ken cuccinelli says terry mcauliffe wants to raise your taxes $1,700 to pay for his infinite promises.",FALSE,1
ken cuccinelli says the d.c.citycouncilpasseda lawbanninglethalrat trapping.,FALSE,1
ken cuccinelli says the health care bill has six years of costs against 10 years of tax revenue.,TRUE,0
ken cuccinelli says theres only one candidate under investigation -- terry mcauliffe.,FALSE,1
ken cuccinelli says virginia is the number one state per capita in screening out people with mental illness from gun purchases.,TRUE,0
ken cuccinelli says virginia is the only state that has a tradition of attorneys general resigning if they run for governor.,TRUE,0
ken cuccinelli says virginia saved $300 million by rebidding a metrorail construction project to exclude guaranteed union contracts.,TRUE,0
ken cuccinelli says we have never gone a year in virginia -- ever -- without passing a budget -- ever.,FALSE,1
ken detzner says november 2012 was a record year of turnout. more people voted before election day using absentee ballots and voting early than ever before in our history.,TRUE,0
ken detzner says one of the main functions of the department of homeland securitys save database is checking voter registration citizenship status.,FALSE,1
"ken hagan says studies suggest the 2017 college football playoff championship game will bring about 1,700 to 1,800 full-time jobs.",TRUE,0
"ken hodges says ""rob teilhet, just another career politician.""",TRUE,0
ken lanci says ken lanci is a lifelong clevelander,TRUE,0
"ken langone says in contrast to president barack obama, who is not acting presidential, president ronald reagan would never go into the oval office without his jacket on thats how much he revered the presidency.",TRUE,0
ken legler says cell phone numbers go public this month.,FALSE,1
"ken mercer says challenger tim tuggey is a lobbyist who donated over $41,000 to democrats who support abortion and same-sex marriage.",TRUE,0
"ken paxton says at the beginning of world war ii, we had a relatively small army, smaller than portugals.",TRUE,0
ken paxton says barry smitherman doesnt have enough legal experience to apply for most of the jobs at the attorney generals office.,TRUE,0
ken paxton says dan branch once lobbied for the afl-cio.,FALSE,1
ken paxton says statistics show 2 to 3 texas women per week have major complications and 10 women per week seek help at an er after an abortion.,FALSE,1
ken plum says virginia has a responsibility to fund 55 percent of public education and is payingjust 41 percent.,FALSE,1
"ken plum says weve got 40 years of study now that show that, with a good preschool start, youre less likely to be on public dole, youre less likely to be in prison.",TRUE,0
ken tanner says the idea of one casino per tribe is a false one.,TRUE,0
"kendall jones says without the financial resources provided by hunters to protect habitat and stop poachers, there would be no infrastructure for wildlife management.",FALSE,1
kendra yarbrough camarena says austin politicians want to cram more kids into classrooms so they dont have to make the tough decisions to balance the budget.,TRUE,0
"kendrick meek says ""a number of the national publications have put this race in a tossup race between democrats and republicans. they don't know who's going to win this race.""",TRUE,0
"kendrick meek says ""jeff greene only moved from california to florida in the last two years. in fact, he would not legally be allowed to run for any other statewide office because he has not lived here long enough to meet the residency requirement.""",TRUE,0
"kendrick meek says ""kendrick meek is the only candidate who has consistently been against expanded drilling.""",TRUE,0
"kendrick meek says ""marco rubio thinks that government shouldn't be in the health care business at all.""",FALSE,1
"kendrick meek says ""the first time he ever voted as a democrat was here in florida in 2008. he only voted four times in his life, and he's asking floridians to come out and vote for him.""",TRUE,0
"kendrick meek says ""the governor switched his position once again on offshore oil drilling.""",TRUE,0
"kendrick meek says ""when i become the nominee, the democratic nominee, i will be the only pro-choice candidate on the ballot.""",TRUE,0
kendrick meek says democratic candidate jeff greene ran for congress as a california republican.,TRUE,0
"kendrick meek says florida ""has the second-highest foreclosure rate in the nation.""",TRUE,0
kendrick meek says im the only one whos fought against developers draining the everglades!,FALSE,1
"kendrick meek says jeff greene ""is the king of the undercover credit default swap that brought about the destruction of our economy that we have right now.""",TRUE,0
kendrick meek says jeff greene can buy anything ... he owns two mansions.,TRUE,0
kendrick meek says kendrick meek claims hes the only candidate who saidsonia sotomayor will make an excellent supreme court justice.,TRUE,0
kendrick meek says marco rubio says solo ingles (english only).,FALSE,1
"kendrick meek says middle-class families throughout america (would) have to pay $6,000 per year to pay for tax cuts for the wealthy.",FALSE,1
"kendrick meek says the taliban has been there for years and years, i mean, hundreds of thousands of years.",FALSE,1
kendrick meek says theres a mosque inside of the pentagon.,FALSE,1
kendrick meek says warren buffett called (jeff) greenes scheme financial weapons of mass destruction.,FALSE,1
kendrick meek says warren buffett called credit default swaps financial weapons of mass destruction. and greene was the first individual to use them.,TRUE,0
kenneth block says (i) helped to invent a system that saved over a billion dollars on welfare.,TRUE,0
"kenneth block says eleven states complete their [legislative] sessions within three calendar months, and another five only meet biennially.",TRUE,0
"kenneth block says in rhode island, nearly 9 percent of covered employees go out on short term disability every year, with an average outage from work of almost 12 weeks each.",TRUE,0
"kenneth block says more than 9,000 rhode island voters used the moderate party master lever mechanism and they didnt have a single moderate on their ballot.",TRUE,0
"kenneth block says republican candidate for governor allan fung donated to democrats like congressman david cicilline, disgraced (house) speaker gordon fox and even mr. obamacare, harry reid.",TRUE,0
kenneth block says rhode islands unemployment insurance system is the most expensive such system in the country.,FALSE,1
kenneth block says the cost of fire in rhode island is anywhere from 33 percent to 100 percent more expensive than anywhere else we could find.,TRUE,0
kenneth block says the increase in the garbage tax that [mayor allan fung] imposed in cranston for some people has been as much as $200.,FALSE,1
"kenneth block says under a bill before the legislature, youd have to go to court to fire an employee.",FALSE,1
"kenneth mckay says sheldon whitehouse said on senate floor: everybody in rhode island who disagrees with me about obamacare is an aryan, is a white supremacist.",FALSE,1
kent conrad says federal spending is the highest its been as a share of our economy in 60 years (and) revenue is the lowest its been as a share of our economy in 60 years.,TRUE,0
"kent conrad says the american people say, dont touch social security, dont touch medicare, dont cut defense. thats 84 percent of the federal budget.",TRUE,0
kent conrad says were borrowing 40 cents of every dollar we spend.,TRUE,0
kentucky opportunity coalition says the estate tax is a threat to family farms.,TRUE,0
kernan kerry king says in rhode island there are 150 different pension plans for public workers.,TRUE,0
kesha rogers says david alameel is giving thousands of dollars to support the republican party candidates including john cornyn and greg abbott.,TRUE,0
kesha rogers says president barack obama was responsible for the assassination of at least four american citizens in drone strikes.,TRUE,0
kevin bloye says roughly 700 georgians die needlessly each year because they are too far from a trauma center.,TRUE,0
kevin boyce says ive even cut my own salary -- twice.,TRUE,0
"kevin boyce says our most important work has been creating and retaining almost 55,000 ohio jobs.",FALSE,1
"kevin brady says over 80 percent of our trade deficit today is with countries that are not trade agreement partners, that are not level playing fields for the united states.",TRUE,0
kevin brady says texas families have kept more than $10 billion in their family budgets since we successfully fought to restore texas sales tax deduction a decade ago.,TRUE,0
kevin brady says the united states is the only major country that taxes its own exports.,TRUE,0
"kevin cameron says oregon house republicans jobs plan could generate more than 50,000 jobs over five years.",TRUE,0
kevin coughlin says theres not much evidence to suggest that people have (contributed to global warming) or can do very much to change anything.,FALSE,1
kevin de leon says california has robust job growth that outpaces the rest of the nation.,TRUE,0
kevin de leon says california has the sixth largest economy on planet earth.,TRUE,0
"kevin de leon says no city in the state, no state in this nation, for that matter the entire world, has adopted (clean energy) targets more ambitious in scale.",TRUE,0
"kevin dewine says president obama and democrats spending addiction has driven our national debt to historic proportions, maxed out our national credit card and has now led to the democrat downgrade of our countrys aaa credit rating.",TRUE,0
kevin dewine says republican sen. john mccain won more votes for president in cuyahoga county in the 2008 general election than he did in seven states.,TRUE,0
"kevin dewine says since 2009, the ohio republican party has made more contacts with voters nearly 6.6 million than any other gop state organization in the nation.",TRUE,0
kevin flynn says theres nothing in the [rhodemap ri] plan that takes away local government control and local zoning control.,TRUE,0
kevin levitas says georgia has a well-deserved reputation for setting the gold standard for food safety.,FALSE,1
kevin mccarthy says the democratic majority led the 111th congress to spend more money in two years than the first 100 congresses before them combined.,FALSE,1
kevin mccarthy says the federal government is earning more tax revenue now than any other time.,TRUE,0
"kevin otoole says as we near the 10th anniversary of the 9/11 terrorist attacks, we should not forget that some of the hijackers used new jersey drivers licenses to board those aircraft.",FALSE,1
"kevin rader says lizbeth benacquisto broke election law 105 times, hiding special interest contributors.",TRUE,0
"kevin rader says lizbeth benacquistos supporters would make (abortion) illegal in all cases, including rape, incest, even to save a womans life.",TRUE,0
kevin reilly says faculty salaries at uw system institutions have now fallen more than 18 percent below the national average.,TRUE,0
kevin reilly says university of wisconsin systems reserves are in the mid- to low-range of comparable university systems.,TRUE,0
"kevin russell says in almost every other country in the world, artists and musicians are paid when their music is played on the radio. in fact, the only countries besides the u.s. who do not have a radio-performance right are china, iran and north korea.",TRUE,0
kiki curls says missouri is the state with the lowest paid workers.,TRUE,0
"kim guadagno says after not having any foreign trade offices overseas for the past decade, new jersey opened offices in shanghai and london in the past six months, and has seen an 18 percent increase in exports.",FALSE,1
kim guadagno says chris christie has not increased the taxes on anyone.,TRUE,0
kim guadagno says panasonic stayed in new jersey because of the business retention and relocation assistance grant (brrag) program.,FALSE,1
kim simac says democratic state sen. jim holperin voted against a property tax freeze in 2009 and then voted for a $1.5 billion property tax hike.,TRUE,0
kim simac says people who signed recall petitions against wisconsin state sen. jim holperin received harassing phone calls from out-of-state telemarketers claiming to represent the democratic party and insinuating foul play by petition circulators.,TRUE,0
"kim thatcher says oregon concealed gun applications include home phone numbers, home address, social security numbers, what kinds of guns you have in the house whether you were dishonorably discharged from the military, what controlled substances you are taking and were you ever accused of -- accused, mind you -- of stalking.",TRUE,0
"kimberly guilfoyle says if you log into the governments cash for clunkers web site (cars.gov) from your home computer, the government can seize all of your personal and private information, and track your computer activity.",FALSE,1
kimberly guilfoyle says obamacare is one big fat va system.,FALSE,1
kimberly nelson says the commission form of government is definitely losing favor in the united states.,TRUE,0
kinky friedman says barack obamas favorability rating in israel once clocked in at 4 percent.,TRUE,0
"kinky friedman says texas is 1st in business climate, 49th in education.",TRUE,0
kinky friedman says the current (agriculture) commissioner allowed tainted beef to be sent to school cafeterias.,FALSE,1
"kip kendrick says requiring photo id would keep about 200,000 missourians from voting.",TRUE,0
kiplinger com says georgia is one of the 10 most tax-friendly states for retirees.,TRUE,0
"kirk cox says in two years, gov. mcauliffe has vetoed more bills that the previous three governors issued in each of their four-year terms.",TRUE,0
kirk cox says there are more than 46 million americans living in poverty today -- the largest number in 54 years.,TRUE,0
kirk watson says carbon monoxide is still employed to euthanize dogs and cats in 29 texas animal shelters.,TRUE,0
"kirk watson says in our region, 2011 was worst drought year ever recorded.",TRUE,0
kirk watson says more than $3.5 billion in state revenue that is supposed to be dedicated to basic needs and functions is being diverted to make the books look balanced.,TRUE,0
"kirk watson says texas population is projected to double in the next 50 years or so, but our basic amount of water will remain about where it is now.",TRUE,0
"kirsten gillibrand says one in five women in the military are receiving unwanted sexual contact, as are 3.3 percent of men.",TRUE,0
kirsten gillibrand says the problem of unwanted sexual contacts in the military is not just a womans issue. more than half of the victims are men.,TRUE,0
"kirsten gillibrand says today, about 40 percent of guns are purchased without a background check.",TRUE,0
kirsten gillibrand says we are the only industrialized nation that doesnt guarantee workers paid family leave.,TRUE,0
kirsten powers says rand paul denied that he put forward a bill ... to zero out foreign aid and specifically spoke about israel.,TRUE,0
kitty boitnott says public education has been permanently cutby $1.6 billion through changes in the standards of quality funding formula.,TRUE,0
kitty boitnott says salaries for virginias teachers are below the national average.,TRUE,0
kitty boitnott says teachers are working their third consecutive year -- some longer than that -- without salary increases.,FALSE,1
kitty rhoades says wisconsin is not walking away from a dime in federal funds by rejecting the obamacare medicaid expansion.,TRUE,0
kofi annan says studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use.,TRUE,0
kriner cash says the education tax burden for shelby county -- and tennessee -- is one of the lowest in the country.,TRUE,0
kris jordan says delaware county has more waterfront property than any other county in the state of ohio,TRUE,0
"kris jordan says fracturing or horizontally fracturing the shale to open up larger pockets of natural gas ... has been used for over 60 years and, as of 2009, over 80,000 wells have been fracked in ohio.",TRUE,0
kris jordan says state agencies have not identified one single instance where groundwater has been damaged due to hydraulic fracking.,TRUE,0
kurt bauer says ninety-five percent of the money used for union-operated worker training centers comes from employers.,TRUE,0
kurt browning says early voting remains at 96 hours.,TRUE,0
"kurt schrader says in just a few decades, social security, medicare and medicaid, other mandatory spending programs, and paying interest due on the debt will eclipse our entire budget.",TRUE,0
kurt schrader says more republicans than democrats voted for the wall street bailouts.,FALSE,1
kurt schrader says on whether people can keep their insurance under the affordable care act.,TRUE,0
"kurt schrader says scott bruun still believes in the same old direction that george bush had before, which is to privatize social security.",TRUE,0
kurt schrader says scott bruun supports cutting the department of commerce and eliminating noaa.,TRUE,0
kurt schrader says tax revenues are the lowest they have been since world war ii.,TRUE,0
kurt schuller says wisconsin law says all recall petition signers must sign in the presence of another person.,FALSE,1
kyle williams says state rep. elena parent supported governor nathan deals plan to slash the hope scholarship.,FALSE,1
kyleen wright says murder is the chief cause of death for pregnant women.,TRUE,0
"kyrsten sinema says under the arizona immigration law, police are required to check immigration status if someone's ""lawn is overgrown"" or if a dog is ""barking too loudly.""",TRUE,0
la raza says medicaid is the primary source of health insurance for 41.7 percent of hispanic children in georgia.,TRUE,0
"lainey melnick says u.s. rep. lamar smith supported the $700 billion wall street bailout in 2008, ""but now he is standing in the way of reforms that would assure these bailouts would never happen again.",TRUE,0
"lamar alexander says ""no member of the american public has ever been killed by commercial nuclear power a record unmatched by other fuels.""",TRUE,0
lamar alexander says more tennesseans have hunting and fishing licenses than vote.,FALSE,1
"lamar alexander says the health care bill ""dumps 15 to 18 million low-income americans into a medicaid program that none of us want to be a part of because 50 percent of doctors won't see new patients.""",TRUE,0
"lamar alexander says the obama administrations cap-and-trade plan would create a $1,761 yearly energy tax.",FALSE,1
"lamar alexander says this rule could prevent children under 18 from using such tools as a power screwdriver, a milking machine or something as simple as a wheelbarrow on the family farm . . .",TRUE,0
lamar alexander says three of our cities are among the top five worst cities in the u.s. for asthma.,TRUE,0
lamar alexander says we are overcharging students . . . to help pay for the health care law.,TRUE,0
"lamar mckay says a letter from bp to the minerals management service ""actually recommends improvements and specific recommendations around safety regulations should they choose to change them.""",TRUE,0
"lamar smith says despite the administration telling us (health care reform) was going to reduce health care costs, they now acknowledge its going to dramatically increase health care costs.",FALSE,1
"lamar smith says during a town hall meeting on health care, ""abc didn't even allow ads that opposed the president's health care plan to be aired.""",TRUE,0
lamar smith says i was the first member of congress to contribute to donald trump.,TRUE,0
lamar smith says illegal counterfeiting and piracy costs the u.s. economy $100 billion... every year.,FALSE,1
lamar smith says illegal immigrants currently occupy 8 million jobs.,TRUE,0
"lamar smith says in 2010, the non-partisan government accountability office found that only 6.5 percent of the u.s.-mexico border was under full control of the border patrol.",TRUE,0
"lamar smith says in the last five years, 28,000 people have been killed along the u.s.-mexico border.",FALSE,1
"lamar smith says last year, obama administration officials released into our neighborhoods more than 36,000 criminal immigrants who had nearly 88,000 convictions. the crimes included hundreds of convictions for murder, rape and kidnapping and thousands of drug-related crimes.",TRUE,0
"lamar smith says mexican government officials hand out brochures showing individuals how they can avoid our border patrol, how they can get into our country.",TRUE,0
lamar smith says on applying prosecutorial discretion to immigration cases.,FALSE,1
"lamar smith says once people become citizens under the dream act and turn 21, they can sponsor their illegal immigrant parents for legalization.",TRUE,0
lamar smith says one third of all federal prisoners today are illegal immigrants.,TRUE,0
lamar smith says the electric reliability council of texas (ercot) has estimated that the obama administrations power plan will cause energy costs in texas to rise as much as 16 percent per year.,FALSE,1
"lamar smith says the national science foundation awarded $700,000 to fund a climate change musical.",TRUE,0
lamar smith says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,TRUE,0
lamar smith says we could cut unemployment in half simply by reclaiming the jobs taken by illegal workers.,FALSE,1
larry ahern says we dont need a separate (prescription drug) database ... pharmacies already have a database in place.,FALSE,1
larry ashley says florida sheriffs unequivocally support the stand your groundlaw.,TRUE,0
larry elder says 74 percent of small-business people believe that obamacare is a bad idea.,FALSE,1
"larry elder says if black america were a country, itd be the 15th wealthiest nation in the world.",FALSE,1
larry elder says paula deen supported and campaigned for barack obama.,FALSE,1
"larry elder says when you add a dollar value to mandates, government took almost 50 percent of the american peoples money.",TRUE,0
larry gause says charlotte nash pretends to be a chicken farmer in order to get property tax exemptions.,FALSE,1
larry gonzales says state rep. diana maldonado of round rock uses craigslist to hire campaign block walkers.,TRUE,0
larry kilgore says texas economy is about 30 percent larger than australias.,FALSE,1
larry oconnor says 25 percent of federal inmates are noncitizens.,TRUE,0
larry pratt says 20 percent of the time (smart guns) wont work.,FALSE,1
larry pratt says a gun background check is futile. something like 42 (people during the) last year were prosecuted for trying to buy a gun with a criminal record out of 11 million.,TRUE,0
"larry pressler says all four on mount rushmore, they were all independents at one critical point in their career.",FALSE,1
"larry pressler says american hustleshows the fbi making real-life bribes to washington politicians. i know, because as your u.s. senator, i turned them down.",TRUE,0
"larry sabato says the higher the education level, the more likely they are to vote democratic.",TRUE,0
larry sabato says virginias educational level among whites is higher than georgias.,TRUE,0
"larry valencia says do you know that, statistically, when you take the sat a second time, one third of the people that take the sat, even if theyve been studying, will get a lower score than they did the first time around?",TRUE,0
"larry yarborough says if you try to hide marijuana in a hemp field, it becomes worthless. the thc goes away.",TRUE,0
"lars larson says every time the weight of that vehicle is reduced by a hundred pounds, your chances of dying are going to go up by about 5 percent. peel three hundred pounds off youre 15 percent more likely to die in that car.",TRUE,0
lars larson says transportation secretary ray lahood will force you to stop using your cell phone while driving.,FALSE,1
lars larson says trimet is spending 4.2 million in fed funds to save $168k per year.,TRUE,0
lars larson says tsa will accept drivers priv cards for id at the airport,TRUE,0
"laura ingraham says after the attack on a u.s. diplomatic mission in benghazi,libya,the ambassadors body was dragged through the street.",FALSE,1
laura ingraham says americans invented the automobile.,FALSE,1
laura ingraham says eric cantor was the co-author of the house gop principles on immigration reform. both the new york times and the washington postsaid that thatcaptured the essence of what was in the senate immigration bill.,TRUE,0
laura ingraham says obamacare is costing 2 million jobs.,TRUE,0
laura ingraham says supreme court justice sonia sotomayor has animmigrant family background.,TRUE,0
"laura ingraham says the 90 percent statistic ofsupporting background checks, thats been debunked.",FALSE,1
laura ingraham says the massachusetts health care plan is wildly unpopular among state residents.,FALSE,1
laura ingraham says this congressadjourned earliest of any time in congressional history before an election.,FALSE,1
"laura ingraham says u.s. reps. eric cantor and luis gutierrez were touring the country last year joined at the hip, working together in a bipartisan fashion indeed for the goal of immigration reform.",FALSE,1
"laura tyson says the united states is number 14, number 15 in college graduation rates, and were leading the world in high school dropout rates.",TRUE,0
"laura tyson says unemployment for those with college educations is now 4.5 percent. unemployment for those with more than a college education, below 4 percent.",TRUE,0
lauren benedict says u.s. rep. phil gingrey wants public schools to teach women to stay in their place.,FALSE,1
"lauren hitt says while mayor kenney personally doesnt support drop, he cant fault highly qualified city employees for appropriately utilizing a benefit thats available to them.",FALSE,1
"lauren kane says the prosecution of state sen. don balfour cost less than $100, excluding prosecutors salaries.",TRUE,0
"laurence ehrhardt says if the stamp farm wind turbine is built, the health risk of flicker impact created by shadows of blades of turbines poses real and significant health risks, particularly seizures.",FALSE,1
laurie monnes anderson says in 2010 about 75 percent of child abuse and neglect reports in oregon were made by those required to report by law.,TRUE,0
laurie monnes anderson says she is a registered nurse.,FALSE,1
"lawrence lessig says if you ask how many times did ronald reagan attend a fundraiser when he ran for re-election in 1984, the answer is eight times. if you say how many times did barack obama attend a fundraiser in 2012, the answer is 228 times.",TRUE,0
"lawrence odonnell says because of the current immigration crisis, republicans want to repeal a 2008law that president george w. bush signed and want to be on record as not wanting to protect children from ...sex trafficking.",TRUE,0
"lawrence odonnell says chris christie helped funnel $6 million in federal hurricane sandy money to a senior center in belleville, n.j., a place that suffered no damage.",TRUE,0
lawrence odonnell says critics called the original gi bill welfare.,TRUE,0
lawrence odonnell says most americans live within 50 miles of a nuclear power plant.,TRUE,0
lawrence odonnell says radio marti and tv marti have spent more than $500 million to reach less than 1 percent of the cuban population.,TRUE,0
lawrence odonnell says the irs has been specifically forbidden ... from ever actually pursuing either civil or criminal remedies for people who dont purchase health insurance.,TRUE,0
lawrence odonnell says the president and vice president cant be from the same state.,FALSE,1
lawrence odonnell says there are no similar clips of newt gingrich talking about how ineffective president bush was in trying to control north korea.,FALSE,1
"lawrence summers says on financial reform, there is ""a million dollars being spent, per congressman, in lobbying expenses on this issue. (the) industry has four lobbyists per member of the house and senate working on this.""",TRUE,0
"lc buster evans says it has been many years, if ever, since an inmate has completed his or her high school diploma while incarcerated in a state correctional facility for adults.",TRUE,0
league conservation voters says iowa senate candidate joni ernst promises to shut down the department of education and abolish the epa.,TRUE,0
"league conservation voters says u.s. sen. ron johnson led the fight to let polluters release unlimited amounts of carbon pollution and took nearly $225,000 from polluters.",TRUE,0
league conservation voters says u.s. sen. ron johnson voted to let oil and gas companies emit unlimited carbon pollution into our air,TRUE,0
league women voters austin area says opponents of proposed austin school district bonds say the districts debt load doubles with these new bonds.,TRUE,0
league women voters austin area says proponents of a bond package for the austin school district say the district has the second-lowest bond tax rate among the central texas area school districts.,TRUE,0
league women voters florida says the u.s. department of homeland security warned that the save database is not a foolproof means of verifying (citizenship on) the voter rolls.,TRUE,0
league women voters texas education fund says photo id is not required for those who vote by mail.,TRUE,0
leah vukmir says a referendum gives the people the chance to decide on cutting the milwaukee county board budget by two-thirds,FALSE,1
"leah vukmir says for the first time in history, wisconsin has more government jobs than manufacturing jobs.",TRUE,0
"leah vukmir says in 2009, the state legislature passed more than $5 billion in tax increases.",FALSE,1
leah ward sears says i was never against same-sex marriage.,TRUE,0
lee camp says in 2009 hillary clinton was at the state department working with u.s. corporations to pressure haiti not to raise the minimum wage to 61 cents an hour from 24 cents.,TRUE,0
"lee fisher says as president george w. bushs trade representative, portman failed to address chinas currency manipulation, which was inflated to as much as 40 percent in 2006.",TRUE,0
"lee fisher says if you want to see the jobs that ive saved and created in this storm he helped create, go anywhere in ohio.",TRUE,0
"lee fisher says on (rob portmans) watch as bushs trade czar, our deficit with china exploded and as bushs budget chief, portman oversaw a spending spree that doubled the deficit.",TRUE,0
"lee fisher says rob portman has taken more than $125,000 from big oil.",TRUE,0
lee fisher says rob portman is the one who actually sucked the jobs out of the (mahoning) valley and sent them to china.,FALSE,1
"lee fisher says rob portmans plan to tax, slash and privatize social security would devastate ohioans.",TRUE,0
lee holloway says he got twice as much money from the sale of county grounds land than milwaukee county executive scott walker was willing to accept.,TRUE,0
lee holloway says mitchell international airport is the the third busiest airport in the world and the number one busiest in the country.,FALSE,1
"lee holloway says the city building code violations on my properties only involve exterior issues; within the households, its fine.",FALSE,1
lee holloway says the city of milwaukee uses the building inspection area as a revenue base.,FALSE,1
lee holloway says weve saved over $100 million of (health care) costs in milwaukee county. i did that.,TRUE,0
lee leffingwell says 90 percent of americans and 74 percent of national rifle association members support background checks of gun purchasers.,TRUE,0
lee leffingwell says austin has the lowest property tax rate by far of the five major cities in texas.,TRUE,0
lee leffingwell says austin is a city that has basically doubled in size every 25 years or so since it was founded.,TRUE,0
lee leffingwell says austin trains are full at rush hour and packed for special events.,TRUE,0
lee leffingwell says austin voters can approve seven bond propositions without raising taxes.,TRUE,0
"lee leffingwell says austins treated wastewater, put into the colorado river, is of higher quality than water the city takes from the lake for public use.",TRUE,0
lee leffingwell says four-year terms for city council members are the norm in most cities of our size.,TRUE,0
lee leffingwell says invested $90 million in traffic fixes without raising taxes.,TRUE,0
lee leffingwell says nearly 1 million people are coming to town in the next 20 years.,TRUE,0
lee may says dekalb county has graduated five police academies and three fire academies to help reach its ambitious hiring goals in both departments.,TRUE,0
"lee may says in the past year, dekalb has attracted and retained more than 2,300 jobs.",TRUE,0
lee may says our reserves are now in much better shape than they were just a few years ago.,TRUE,0
"lena taylor says gov. (scott) walker has yet to create a job, he gives away millions to his friends, and he raises taxes on working people.",TRUE,0
lena taylor says hitler abolished unions and thats what wisconsin gov. scott walker is doing today.,FALSE,1
lena taylor says polling shows that nearly 74 percent of national rifle association members support requiring background checks for all gun sales.,TRUE,0
lena taylor says slavery is still allowable under wisconsin law as long as its a punishment for a crime.,TRUE,0
lena taylor says there is no statistical evidence that bail bonds increase the likelihood of those awaiting trial returning to court for their scheduled hearings.,FALSE,1
lenar whitney says global warming is a hoax.,FALSE,1
lenny curry says barack obama promised gasoline at $2.50 a gallon.,FALSE,1
lenny curry says barack obama promised he would cut the deficit in half but didnt.,TRUE,0
"lenny curry says before this law, any group could go out anywhere, register voters, sit on the voter registration forms for unlimited amount of time.",TRUE,0
lenny curry says charlie crist and missouri rep. todd akin hold same abortion views. no exception except the life of the mother.,TRUE,0
"lenny curry says more than 250 (voter registration) groups, ranging across the entire political spectrum, have filed with the state and are registering voters right now.",TRUE,0
lenny curry says rick scott has paid down our debt by about $2 billion. charlie crists debt went up about $5 billion.,TRUE,0
"leo berman says judges are using shariah law in dearborn, mich.",FALSE,1
leo berman says the hawaii governor cant find anything that says (president barack obama) was born in hawaii.,FALSE,1
leo berman says the hospital listed on barack obamas just-publicized long-form birth certificate denies the president was born there.,FALSE,1
"leon panetta says after every major conflict ... what happened was that we ultimately hollowed out the force, largely by doing deep, across-the-board cuts.",TRUE,0
leon young says wisconsin state lawmakers worked seven days in 2012 but got paid for a whole year.,FALSE,1
leonard lance says barack obama said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. that simply has not happened.,TRUE,0
leonard lance says recently we have seen our government debt grow by $3.4 trillion during the first 29 months of the obama administration -- the equivalent of about $4 billion per day.,TRUE,0
"leonard lance says the internal revenue code has ballooned to a 5,600-page, 4 million-word complicated mess that is seven times as long as the bible with none of the good news.",TRUE,0
"leonard lance says the senate has not passed a budget in more than three years, not a good budget, not a bad budget, no budget.",TRUE,0
leonard lance says the united states currently has the highest corporate tax rate in the world.,TRUE,0
"leonard lance says when the national debt reaches $15 trillion, it means that u.s. debt-to-gdp ratio will reach 99.7 percent of our debt and this is $47,900 for every living american.",TRUE,0
leonard pitts jr says americas least-trusted news sources are also its most popular.,TRUE,0
